marca,codigo_interno,codigo_fabrica,nombre,stock
TWILL,21379,TB40065,Broca HSS DIN 338 TW104 X 04.40MM,0
TWILL,21380,TB40066,Broca HSS DIN 338 TW104 X 04.50MM,0
TWILL,21381,TB40067,Broca HSS DIN 338 TW104 X 04.60MM,0
TWILL,21382,TB40068,Broca HSS DIN 338 TW104 X 04.70MM,0
TWILL,21383,TB40069,Broca HSS DIN 338 TW104 X 04.75MM,0
TWILL,21384,TB40070,Broca HSS DIN 338 TW104 X 04.80MM,0
TWILL,21385,TB40071,Broca HSS DIN 338 TW104 X 04.90MM,0
TWILL,21386,TB40072,Broca HSS DIN 338 TW104 X 05.00MM,0
TWILL,21387,TB40073,Broca HSS DIN 338 TW104 X 05.10MM,0
TWILL,21388,TB40074,Broca HSS DIN 338 TW104 X 05.20MM,0
TWILL,21389,TB40075,Broca HSS DIN 338 TW104 X 05.25MM,0
TWILL,21390,TB40076,Broca HSS DIN 338 TW104 X 05.30MM,0
TWILL,21391,TB40077,Broca HSS DIN 338 TW104 X 05.40MM,0
TWILL,21392,TB40078,Broca HSS DIN 338 TW104 X 05.50MM,0
TWILL,21393,TB40079,Broca HSS DIN 338 TW104 X 05.60MM,0
TWILL,21394,TB40080,Broca HSS DIN 338 TW104 X 05.70MM,0
TWILL,21395,TB40081,Broca HSS DIN 338 TW104 X 05.75MM,0
TWILL,21396,TB40082,Broca HSS DIN 338 TW104 X 05.80MM,0
TWILL,21397,TB40083,Broca HSS DIN 338 TW104 X 05.90MM,0
TWILL,21398,TB40084,Broca HSS DIN 338 TW104 X 06.00MM,0
TWILL,21399,TB40085,Broca HSS DIN 338 TW104 X 06.10MM,0
TWILL,21400,TB40086,Broca HSS DIN 338 TW104 X 06.20MM,0
TWILL,21401,TB40087,Broca HSS DIN 338 TW104 X 06.25MM,0
TWILL,21402,TB40088,Broca HSS DIN 338 TW104 X 06.30MM,0
TWILL,21403,TB40089,Broca HSS DIN 338 TW104 X 06.40MM,0
TWILL,21404,TB40090,Broca HSS DIN 338 TW104 X 06.50MM,0
TWILL,21405,TB40091,Broca HSS DIN 338 TW104 X 06.60MM,0
TWILL,21406,TB40092,Broca HSS DIN 338 TW104 X 06.70MM,0
TWILL,21407,TB40093,Broca HSS DIN 338 TW104 X 06.75MM,0
TWILL,21408,TB40094,Broca HSS DIN 338 TW104 X 06.80MM,0
TWILL,21409,TB40095,Broca HSS DIN 338 TW104 X 06.90MM,0
TWILL,21410,TB40096,Broca HSS DIN 338 TW104 X 07.00MM,0
TWILL,21411,TB40097,Broca HSS DIN 338 TW104 X 07.10MM,0
TWILL,21412,TB40098,Broca HSS DIN 338 TW104 X 07.20MM,0
TWILL,21413,TB40099,Broca HSS DIN 338 TW104 X 07.25MM,0
TWILL,21414,TB40100,Broca HSS DIN 338 TW104 X 07.30MM,0
TWILL,21415,TB40101,Broca HSS DIN 338 TW104 X 07.40MM,0
TWILL,21416,TB40102,Broca HSS DIN 338 TW104 X 07.50MM,0
TWILL,21417,TB40103,Broca HSS DIN 338 TW104 X 07.60MM,0
TWILL,21418,TB40104,Broca HSS DIN 338 TW104 X 07.70MM,0
TWILL,21419,TB40105,Broca HSS DIN 338 TW104 X 07.75MM,0
TWILL,21420,TB40106,Broca HSS DIN 338 TW104 X 07.80MM,0
TWILL,21421,TB40107,Broca HSS DIN 338 TW104 X 07.90MM,0
TWILL,21422,TB40108,Broca HSS DIN 338 TW104 X 08.00MM,0
TWILL,21423,TB40109,Broca HSS DIN 338 TW104 X 08.10MM,0
TWILL,21424,TB40110,Broca HSS DIN 338 TW104 X 08.20MM,0
TWILL,21425,TB40111,Broca HSS DIN 338 TW104 X 08.25MM,0
TWILL,21426,TB40112,Broca HSS DIN 338 TW104 X 08.30MM,0
TWILL,21427,TB40113,Broca HSS DIN 338 TW104 X 08.40MM,0
TWILL,21428,TB40114,Broca HSS DIN 338 TW104 X 08.50MM,0
TWILL,21429,TB40115,Broca HSS DIN 338 TW104 X 08.60MM,0
TWILL,21430,TB40116,Broca HSS DIN 338 TW104 X 08.70MM,0
TWILL,21431,TB40117,Broca HSS DIN 338 TW104 X 08.75MM,0
TWILL,21432,TB40118,Broca HSS DIN 338 TW104 X 08.80MM,0
TWILL,21433,TB40119,Broca HSS DIN 338 TW104 X 08.90MM,0
TWILL,21434,TB40120,Broca HSS DIN 338 TW104 X 09.00MM,0
TWILL,21435,TB40121,Broca HSS DIN 338 TW104 X 09.10MM,0
TWILL,21436,TB40122,Broca HSS DIN 338 TW104 X 09.20MM,0
TWILL,21437,TB40123,Broca HSS DIN 338 TW104 X 09.25MM,0
TWILL,21438,TB40124,Broca HSS DIN 338 TW104 X 09.30MM,0
TWILL,21439,TB40125,Broca HSS DIN 338 TW104 X 09.40MM,0
TWILL,21440,TB40126,Broca HSS DIN 338 TW104 X 09.50MM,0
TWILL,21441,TB40127,Broca HSS DIN 338 TW104 X 09.60MM,0
TWILL,21442,TB40128,Broca HSS DIN 338 TW104 X 09.70MM,0
TWILL,21443,TB40129,Broca HSS DIN 338 TW104 X 09.75MM,0
TWILL,21444,TB40130,Broca HSS DIN 338 TW104 X 09.80MM,0
TWILL,21445,TB40131,Broca HSS DIN 338 TW104 X 09.90MM,0
TWILL,21446,TB40132,Broca HSS DIN 338 TW104 X 10.00MM,0
TWILL,21447,TB40134,Broca HSS DIN 338 TW104 X 10.20MM,0
TWILL,21449,TB40135,Broca HSS DIN 338 TW104 X 10.25MM,0
TWILL,21448,TB40136,Broca HSS DIN 338 TW104 X 10.30MM,0
TWILL,21452,TB40138,Broca HSS DIN 338 TW104 X 10.50MM,0
TWILL,21450,TB40140,Broca HSS DIN 338 TW104 X 10.70MM,0
TWILL,21455,TB40141,Broca HSS DIN 338 TW104 X 10.75MM,0
TWILL,21451,TB40142,Broca HSS DIN 338 TW104 X 10.80MM,0
TWILL,21458,TB40144,Broca HSS DIN 338 TW104 X 11.00MM,0
TWILL,21459,TB40145,Broca HSS DIN 338 TW104 X 11.10MM,0
TWILL,21453,TB40146,Broca HSS DIN 338 TW104 X 11.20MM,0
TWILL,21461,TB40147,Broca HSS DIN 338 TW104 X 11.25MM,0
TWILL,21454,TB40148,Broca HSS DIN 338 TW104 X 11.30MM,0
TWILL,21464,TB40150,Broca HSS DIN 338 TW104 X 11.50MM,0
TWILL,21456,TB40152,Broca HSS DIN 338 TW104 X 11.70MM,0
TWILL,21467,TB40153,Broca HSS DIN 338 TW104 X 11.75MM,0
TWILL,21457,TB40154,Broca HSS DIN 338 TW104 X 11.80MM,0
TWILL,21470,TB40156,Broca HSS DIN 338 TW104 X 12.00MM,0
TWILL,21462,TB40158,Broca HSS DIN 338 TW104 X 12.20MM,0
TWILL,21473,TB40159,Broca HSS DIN 338 TW104 X 12.25MM,0
TWILL,21463,TB40160,Broca HSS DIN 338 TW104 X 12.30MM,0
TWILL,21476,TB40162,Broca HSS DIN 338 TW104 X 12.50MM,0
TWILL,21478,TB40164,Broca HSS DIN 338 TW104 X 12.70MM,0
TWILL,21479,TB40165,Broca HSS DIN 338 TW104 X 12.75MM,0
TWILL,21465,TB40166,Broca HSS DIN 338 TW104 X 12.80MM,0
TWILL,21482,TB40168,Broca HSS DIN 338 TW104 X 13.00MM,0
TWILL,21468,TB40170,Broca HSS DIN 338 TW104 X 13.20MM,0
TWILL,21485,TB40171,Broca HSS DIN 338 TW104 X 13.25MM,0
TWILL,21469,TB40172,Broca HSS DIN 338 TW104 X 13.30MM,0
TWILL,21488,TB40174,Broca HSS DIN 338 TW104 X 13.50MM,0
TWILL,21471,TB40176,Broca HSS DIN 338 TW104 X 13.70MM,0
TWILL,21491,TB40177,Broca HSS DIN 338 TW104 X 13.75MM,0
TWILL,21472,TB40178,Broca HSS DIN 338 TW104 X 13.80MM,0
TWILL,21494,TB40180,Broca HSS DIN 338 TW104 X 14.00MM,0
TWILL,21495,TB40181,Broca HSS DIN 338 TW104 X 14.25MM,0
TWILL,21496,TB40182,Broca HSS DIN 338 TW104 X 14.50MM,0
TWILL,21497,TB40183,Broca HSS DIN 338 TW104 X 14.75MM,0
TWILL,21498,TB40184,Broca HSS DIN 338 TW104 X 15.00MM,0
TWILL,21499,TB40185,Broca HSS DIN 338 TW104 X 15.25MM,0
TWILL,21500,TB40186,Broca HSS DIN 338 TW104 X 15.50MM,0
TWILL,21501,TB40187,Broca HSS DIN 338 TW104 X 15.75MM,0
TWILL,21502,TB40188,Broca HSS DIN 338 TW104 X 16.00MM,0
TWILL,21503,TB40189,Broca HSS DIN 338 TW104 X 16.25MM,0
TWILL,21504,TB40190,Broca HSS DIN 338 TW104 X 16.50MM,0
TWILL,21505,TB40191,Broca HSS DIN 338 TW104 X 16.75MM,0
TWILL,21506,TB40192,Broca HSS DIN 338 TW104 X 17.00MM,0
TWILL,21507,TB40193,Broca HSS DIN 338 TW104 X 17.25MM,0
TWILL,21508,TB40194,Broca HSS DIN 338 TW104 X 17.50MM,0
TWILL,21509,TB40195,Broca HSS DIN 338 TW104 X 17.75MM,0
TWILL,21510,TB40196,Broca HSS DIN 338 TW104 X 18.00MM,0
TWILL,21511,TB40197,Broca HSS DIN 338 TW104 X 18.25MM,0
TWILL,21512,TB40198,Broca HSS DIN 338 TW104 X 18.50MM,0
TWILL,21513,TB40199,Broca HSS DIN 338 TW104 X 18.75MM,0
TWILL,21514,TB40200,Broca HSS DIN 338 TW104 X 19.00MM,0
TWILL,21515,TB40201,Broca HSS DIN 338 TW104 X 19.25MM,0
TWILL,21516,TB40202,Broca HSS DIN 338 TW104 X 19.50MM,0
TWILL,21517,TB40203,Broca HSS DIN 338 TW104 X 19.75MM,0
TWILL,21518,TB40204,Broca HSS DIN 338 TW104 X 20.00MM,0
BLU-MOL,22600,509,9/16 14.29,0
BLU-MOL,22601,510,5/8 15.88,0
BLU-MOL,22602,511,11/16 17.46,0
BLU-MOL,22603,512,3/4 19.05,0
BLU-MOL,22604,M513,20 mm 20 mm,0
BLU-MOL,22605,513,13/16 20.64,0
BLU-MOL,22606,514,7/8 22.22,0
BLU-MOL,22607,515,15/16 23.81,0
BLU-MOL,22608,516,1 25.40,0
BLU-MOL,22609,517,"1,1/16 26.99",0
BLU-MOL,22610,518,"1,1/8 28.57",0
BLU-MOL,22611,519,"1,3/16 30.16",0
BLU-MOL,22612,520,"1,1/4 31.75",0
BLU-MOL,22613,521,"1,5/16 33.33",0
BLU-MOL,22614,522,"1,3/8 34.92",0
BLU-MOL,22615,523,"1,7/16 36.51",0
BLU-MOL,22616,524,"1,1/2 38.10",0
BLU-MOL,22617,525,"1,9/16 39.68",0
BLU-MOL,22618,526,"1,5/8 41.27",0
BLU-MOL,22619,527,"1,11/16 42.86",0
BLU-MOL,22620,528,"1,3/4 44.45",0
BLU-MOL,22621,M528,45 mm 45 mm,0
BLU-MOL,22622,529,"1,13/16 46,03",0
BLU-MOL,22623,530,"1,7/8 47.62",0
BLU-MOL,22624,M532,50 mm 50 mm,0
BLU-MOL,22625,532,2 50.80,0
BLU-MOL,22626,533,"2,1/16 52.39",0
BLU-MOL,22627,534,"2,1/8 53.98",0
BLU-MOL,22628,M534,55 mm 55 mm,0
BLU-MOL,22629,536,"2,1/4 57.15",0
BLU-MOL,22630,537,"2,5/16 58.73",0
BLU-MOL,22631,538,"2,3/8 60.32",0
BLU-MOL,22632,540,"2,1/2 63.50",0
BLU-MOL,22633,541,"2,9/16 65.08",0
BLU-MOL,22634,542,"2,5/8 66.67",0
BLU-MOL,22635,M542,68 mm 68 mm,0
BLU-MOL,22636,544,"2,3/4 69.85",0
BLU-MOL,22637,546,"2,7/8 73.02",0
BLU-MOL,22638,M548,75 mm 75 mm,0
BLU-MOL,22639,548,3 76.20,0
BLU-MOL,22640,550,"3,1/8 79.37",0
BLU-MOL,22641,552,"3,1/4 82.55",0
BLU-MOL,22642,554,"3,3/8 85.72",0
BLU-MOL,22643,556,"3,1/2 88.90",0
BLU-MOL,22644,558,"3,5/8 92.07",0
BLU-MOL,22645,560,"3,3/4 95.25",0
BLU-MOL,22646,562,"3,7/8 98.42",0
BLU-MOL,22647,564,4 101.60,0
BLU-MOL,22648,M564,100 mm 100 mm,0
BLU-MOL,22649,566,"4,1/8 104.77",0
BLU-MOL,22650,568,"4,1/4 107.95",0
BLU-MOL,22651,570,"4,3/8 111.12",0
BLU-MOL,22652,572,"4,1/2 114.30",0
BLU-MOL,22653,576,"4,3/4 120.65",0
BLU-MOL,22654,580,"5 127,00",0
BLU-MOL,22655,588,"5,1/2 139.70",0
BLU-MOL,22656,592,"5,3/4 146.05",0
BLU-MOL,22657,596,6 152.40,0
BLU-MOL,22665,9593,JUEGOS JUEGOS,0
BLU-MOL,22667,9595,JUEGOS JUEGOS,0
BLU-MOL,22668,9596,JUEGOS JUEGOS,0
BLU-MOL,22669,9599,JUEGOS JUEGOS,0
BLU-MOL,22750,3140,"16 16,00",0
BLU-MOL,22751,3141,"17 17,00",0
BLU-MOL,22752,3142,"19 19,00",0
BLU-MOL,22753,3205,"20 20,00",0
BLU-MOL,22754,3143,"21 21,00",0
BLU-MOL,22755,3144,"22 22,00",0
BLU-MOL,22756,3145,"24 24,00",0
BLU-MOL,22757,3146,"25 25,00",0
BLU-MOL,22758,3147,"27 27,00",0
BLU-MOL,22759,3148,"29 29,00",0
BLU-MOL,22760,3149,"30 30,00",0
BLU-MOL,22761,3150,"32 32,00",0
BLU-MOL,22762,3151,"33 33,00",0
BLU-MOL,22763,3152,"35 35,00",0
BLU-MOL,22764,3153,"37 37,00",0
BLU-MOL,22765,3154,"38 38,00",0
BLU-MOL,22766,3155,"40 40,00",0
BLU-MOL,22767,3156,"41 41,00",0
BLU-MOL,22768,3157,"43 43,00",0
BLU-MOL,22769,3158,"44 44,00",0
BLU-MOL,22770,3159,"46 46,00",0
BLU-MOL,22771,3160,"48 48,00",0
BLU-MOL,22772,3161,"49 49,00",0
BLU-MOL,22773,3162,"51 51,00",0
BLU-MOL,22774,3163,PILOT PILOT,0
BLU-MOL,22699,6918,"SIER.COp/CHAPA5/8""BLU-MOL-6918",0
BLU-MOL,22700,6919,"SIER.COp/CHAPA3/4""BLU-MOL6919",0
BLU-MOL,22701,6920,"SIER.COp/CHAPA25/32""BLU-MOL6920",0
BLU-MOL,22702,6921,"SIERR.COp/CHAPA7/8""BLU-MOL6921",0
BLU-MOL,22703,6922,"SIERRA.COp/CHAPA1""BLU-MOL-6922",0
BLU-MOL,22704,6923,SIER.COp/CHAPA1.1/16BLU-MOL6923,0
BLU-MOL,22705,6924,"SIER.COp/CHAPA1.1/8""BLU-MOL6924",0
BLU-MOL,22706,6925,"SIER.COp/CHAPA1.3/16""BLU-MOL6925",0
BLU-MOL,22707,6926,"SIER.COp/CHAPA1.1/4""BLU-MOL6926",0
BLU-MOL,22708,6927,"SIER.COp/CHAPA1.3/8""BLU-MOL6927",0
BLU-MOL,22709,6928,"SIER.COp/CHAPA1.1/2""BLU-MOL6928",0
BLU-MOL,22678,G012,19mm,0
BLU-MOL,22679,G014,22mm,0
BLU-MOL,22680,G016,25mm,0
BLU-MOL,22681,G018,29mm,0
BLU-MOL,22682,G020,32mm,0
BLU-MOL,22683,G022,35mm,0
BLU-MOL,22684,G024,38mm,0
BLU-MOL,22685,G028,44mm,0
BLU-MOL,22686,G030,48mm,0
BLU-MOL,22687,G032,51mm,0
BLU-MOL,22688,G034,54mm,0
BLU-MOL,22689,G036,57mm,0
BLU-MOL,22690,G038,60mm,0
BLU-MOL,22691,G040,64mm,0
BLU-MOL,22692,G044,70mm,0
BLU-MOL,22693,G048,76mm,0
BLU-MOL,22694,G052,83mm,0
BLU-MOL,22695,G054,86mm,0
BLU-MOL,22696,G060,95mm,0
BLU-MOL,22697,G064,102mm,0
BLU-MOL,22698,G072,114mm,0
BLU-MOL,22710,5514,1/4 red.,0
BLU-MOL,22713,5519,3/8 exag.,0
BLU-MOL,22717,5545,7/16 exag.,0
BLU-MOL,22718,5546,3/8 exag. QC,0
BLU-MOL,22720,5573,5/8 exag. QC,0
BLU-MOL,22735,8534,"1/4 - 3,1/4",0
BLU-MOL,22736,8535,"1/4 - 4,1/4",0
BLU-MOL,22737,8535P,"1/4 - 4,1/4",0
BLU-MOL,22732,5506,Placa d/apoyo,0
BLU-MOL,22739,8537CT,Mecha corta,0
BLU-MOL,22740,8538CT,Mecha larga,0
EKLIND,23500,13222,"Combo Pack, 13213 & 13609 13222",0
EKLIND,23504,10222,"Combo Pack, 10213 & 10609 10222",0
EKLIND,23505,10122,"Combo Pack, 10113 & 10509 10122",0
EKLIND,23508,25016,"2 Pack - 25911,25171 25016",0
EKLIND,23509,25024,"3 Pack-25911,25171,25581 25024",0
EKLIND,23520,25911,"9pc. 5/64""-1/4"" Hex Keys 25911",0
EKLIND,23523,25171,7pc. 1.5MM-6MM Hex Keys 25171,0
EKLIND,23525,25181,8pc. 2mm-8mm Hex Keys 25181,0
EKLIND,23530,25581,8pc. T8-T40 Torx® Keys 25581,0
EKLIND,23532,25570,7Pc. TR Torx® T10 - T40 25570,0
EKLIND,23540,20511,"#51 3/16""-3/8"" Hex Keys 20511",0
EKLIND,23543,20911,"#91 5/64""-1/4"" Hex Keys 20911",0
EKLIND,23544,20912,"#91S .050""-3/16"" Hex Keys 20912",0
EKLIND,23547,21151,#M15 3MM-10MM Hex Keys 3 a 10 mm 21151,0
EKLIND,23548,21171,#M17 1.5MM-6MM Hex Keys 21171,0
EKLIND,23549,21172,#M27 2MM-8MM Hex Keys 21172,0
EKLIND,23550,22571,T10-T40 Torx® Key Set 22571,0
EKLIND,23551,22572,T6-T20 Torx® Key Set 22572,0
EKLIND,23559,13211,"11pc. Set .050""-1/4"",Long 13211",0
EKLIND,23561,13213,"13pc. Set .050""-3/8"", PULGADA PUNTA BOLA 13213",0
EKLIND,23563,13607,"7pc. Set 1.5MM-6MM,Long 13607",0
EKLIND,23564,13609,"9pc. Set 1.5MM-10MM, METRICO PUNTA BOLA 13609",0
EKLIND,23565,10007,7 PC Ball  Torx® set in holder 10007,0
EKLIND,23570,10113,"13pc. .050""-3/8"",Short 10113",0
EKLIND,23574,10213,"13pc. .050""-3/8"",Long 10213",0
EKLIND,23576,10509,"9pc. 1.5MM-10MM,Short 10509",0
EKLIND,23578,10609,"9pc. 1.5MM-10MM,Long 10609",0
EKLIND,23579,10807,7pc. Torx® T10-T40/Short 10807,0
EKLIND,23581,10707,7 Pc TR Torx® Set in holder 10707,0
EKLIND,23584,,"15pc Metal Box/Inch,Short 10115",0
EKLIND,23585,10118,"18pc Metal Box/Inch,Short 10118",0
EKLIND,23590,10512,"12pc. Metal Box/MM,Short 10512",0
EKLIND,23591,10515,"15pc. Metal Box/MM,Short 10515",0
EKLIND,23595,10890,10pc. Torx® T8-T50/Short 10890,0
EKLIND,23596,10984,14pc MetalBox T6-T55/SA 10984,0
EKLIND,23612,60611,"11pc. Inch w/Pouch 6"" Arm 60611",0
EKLIND,23610,60811,"11pc. Ball-Hex/Inch 9""Arm 60811",0
EKLIND,23616,64611,"10pc. MM w/Stand 6"" Arm 64611",0
EKLIND,23619,64808,"8pc. MM/Ball-Hex 9"" Arm 64808",0
EKLIND,23621,64608,"8pc. MM w/Pouch 6"" Arm 64608",0
EKLIND,23625,68691,"11pc. Torx® w/Pouch 6"" Arm 68691",0
EKLIND,23640,18203,".050""   Larga Punta Bola 18203",0
EKLIND,23641,18204,"1/16""   Larga Punta Bola 18204",0
EKLIND,23642,18205,"5/64""  Larga Punta Bola 18205",0
EKLIND,23643,18206,"3/32""  Larga Punta Bola 18206",0
EKLIND,23644,18207,"7/64""  Larga Punta Bola 18207",0
EKLIND,23645,18208,"1/8""     Larga Punta Bola 18208",0
EKLIND,23646,18209,"9/64""   Larga Punta Bola 18209",0
EKLIND,23647,18210,"5/32""  Larga Punta Bola 18210",0
EKLIND,23648,18212,"3/16""   Larga Punta Bola 18212",0
EKLIND,23649,18214,"7/32""  Larga Punta Bola 18214",0
EKLIND,23650,18216,"1/4""    Larga Punta Bola 18216",0
EKLIND,23651,18220,"5/16""  Larga Punta Bola 18220",0
EKLIND,23652,18224,"3/8""    Larga Punta Bola 18224",0
EKLIND,23653,18228,"7/16""   Larga Punta Bola 18228",0
EKLIND,23654,18232,"1/2""     Larga Punta Bola 18232",0
EKLIND,23655,18236,"9/16""  Larga Punta Bola 18236",0
EKLIND,23656,18240,"5/8""   Larga Punta Bola 18240",0
EKLIND,23657,18248,"3/4""   Larga Punta Bola 18248",0
EKLIND,23658,18256,"7/8""   Larga Punta Bola 18256",0
EKLIND,23659,18264,"1""        Larga Punta Bola 18264",0
EKLIND,23661,18603,1.5MM     Larga Punta Bola 18603,0
EKLIND,23662,18604,2MM       Larga Punta Bola 18604,0
EKLIND,23663,18605,2.5MM   Larga Punta Bola 18605,0
EKLIND,23664,18606,3MM      Larga Punta Bola 18606,0
EKLIND,23666,18608,4MM      Larga Punta Bola 18608,0
EKLIND,23668,18610,5MM      Larga Punta Bola 18610,0
EKLIND,23670,18612,6MM     Larga Punta Bola 18612,0
EKLIND,23671,18614,7MM     Larga Punta Bola 18614,0
EKLIND,23672,18616,8MM     Larga Punta Bola 18616,0
EKLIND,23673,18618,9MM     Larga Punta Bola 18618,0
EKLIND,23674,18620,10MM    Larga Punta Bola 18620,0
EKLIND,23676,18624,12MM    Larga Punta Bola 18624,0
EKLIND,23677,18628,14MM    Larga Punta Bola 18628,0
EKLIND,23678,18634,17MM    Larga Punta Bola 18634,0
EKLIND,23679,18638,19MM    Larga Punta Bola 18638,0
EKLIND,23680,18644,22MM   Larga Punta Bola 18644,0
EKLIND,23681,18648,24MM  Larga Punta Bola 18648,0
EKLIND,23700,15805,T5 Short Arm Torx® 15805,0
EKLIND,23701,15806,T6 Short Arm Torx® 15806,0
EKLIND,23702,15807,T7 Short Arm Torx® 15807,0
EKLIND,23703,15808,T8 Short Arm Torx® 15808,0
EKLIND,23704,15809,T9 Short Arm Torx® 15809,0
2086,23705,15810,T10 Short Arm Torx® 15810,0
EKLIND,23706,15815,T15 Short Arm Torx® 15815,0
EKLIND,23707,15820,T20 Short Arm Torx® 15820,0
EKLIND,23708,15825,T25 Short Arm Torx® 15825,0
EKLIND,23709,15827,T27 Short Arm Torx® 15827,0
EKLIND,23710,15830,T30 Short Arm Torx® 15830,0
EKLIND,23711,15840,T40 Short Arm Torx® 15840,0
EKLIND,23712,15845,T45 Short Arm Torx® 15845,0
EKLIND,23713,15850,T50 Short Arm Torx® 15850,0
EKLIND,23714,15855,T55 Short Arm Torx® 15855,0
EKLIND,23715,15860,T60 Short Arm Torx® 15860,0
EKLIND,23734,15706,TR Torx® T6 15706,0
EKLIND,23735,15707,TR Torx® T7 15707,0
EKLIND,23736,15708,TR Torx® T8 15708,0
EKLIND,23737,15709,TR Torx® T9 15709,0
EKLIND,23738,15710,TR Torx® T10 15710,0
EKLIND,23739,15715,TR Torx® T15 15715,0
EKLIND,23740,15720,TR Torx® T20 15720,0
EKLIND,23741,15725,TR Torx® T25 15725,0
EKLIND,23742,15727,TR Torx® T27 15727,0
EKLIND,23743,15730,TR Torx® T30 15730,0
EKLIND,23744,15740,TR Torx® T40 15740,0
EKLIND,23745,15745,TR Torx® T45 15745,0
EKLIND,23746,15750,TR Torx® T50 15750,0
EKLIND,23747,15755,TR Torx® T55 15755,0
EKLIND,23748,15760,TR Torx® T60 15760,0
EKLIND,23750,15101,".028"" Short 15101",0
EKLIND,23751,15102,".035"" Short 15102",0
EKLIND,23752,15103,".050"" Short 15103",0
EKLIND,23753,15104,"1/16"" Short 15104",0
EKLIND,23754,15105,"5/64"" Short 15105",0
EKLIND,23755,15106,"3/32"" Short 15106",0
EKLIND,23756,15107,"7/64"" Short 15107",0
EKLIND,23757,15108,"1/8"" Short 15108",0
EKLIND,23758,15109,"9/64"" Short 15109",0
EKLIND,23759,15110,"5/32"" Short 15110",0
EKLIND,23760,15112,"3/16"" Short 15112",0
EKLIND,23761,15114,"7/32"" Short 15114",0
EKLIND,23762,15116,"1/4"" Short 15116",0
EKLIND,23763,15120,"5/16"" Short 15120",0
EKLIND,23764,15124,"3/8"" Short 15124",0
EKLIND,23765,15128,"7/16"" Short 15128",0
EKLIND,23766,15132,"1/2"" Short 15132",0
EKLIND,23767,15136,"9/16"" Short 15136",0
EKLIND,23768,15140,"5/8"" Short 15140",0
EKLIND,23769,15148,"3/4"" Short Series 15148",0
EKLIND,23770,15156,"7/8"" Short Series 15156",0
EKLIND,23771,15164,"1"" Short Series 15164",0
EKLIND,23772,15166,"1-1/8"" Short Series 15166",0
EKLIND,23780,15168,"1-1/4"" Short Series 15168",0
EKLIND,23781,15172,"1-1/2"" Short Series 15172",0
EKLIND,23782,15176,"1-3/4"" Short Series 15176",0
EKLIND,23783,15180,"2"" Short Series 15180",0
EKLIND,23800,15201,".028"" Long 15201",0
EKLIND,23801,15202,".035"" Long 15202",0
EKLIND,23802,15203,".050"" Long 15203",0
EKLIND,23803,15204,"1/16"" Long 15204",0
EKLIND,23804,15205,"5/64"" Long 15205",0
EKLIND,23805,15206,"3/32"" Long 15206",0
EKLIND,23806,15207,"7/64"" Long 15207",0
EKLIND,23807,15208,"1/8"" Long 15208",0
EKLIND,23808,15209,"9/64"" Long 15209",0
EKLIND,23809,15210,"5/32"" Long 15210",0
EKLIND,23810,15212,"3/16"" Long 15212",0
EKLIND,23811,15214,"7/32"" Long 15214",0
EKLIND,23812,15216,"1/4"" Long 15216",0
EKLIND,23813,15220,"5/16"" Long 15220",0
EKLIND,23814,15224,"3/8"" Long 15224",0
EKLIND,23815,15228,"7/16"" Long 15228",0
EKLIND,23816,15232,"1/2"" Long 15232",0
EKLIND,23817,15236,"9/16"" Long 15236",0
EKLIND,23818,15240,"5/8"" Long 15240",0
EKLIND,23819,15248,"3/4"" Long Series 15248",0
EKLIND,23820,15256,"7/8"" Long Series 15256",0
EKLIND,23821,15264,"1"" Long Series 15264",0
EKLIND,23822,15266,"1-1/8"" Long Series 15266",0
EKLIND,23825,15268,"1-1/4"" Long Series 15268",0
EKLIND,23826,15272,"1-1/2"" Long Series 15272",0
EKLIND,23827,15276,"1-3/4"" Long Series 15276",0
EKLIND,23828,15280,"2"" Long Series 15280",0
EKLIND,23845,15500,.7MM Short L-Key 15500,0
EKLIND,23846,15501,.9MM Short L-Key 15501,0
EKLIND,23847,15502,1.3MM Short L-Key 15502,0
EKLIND,23848,15503,1.5MM Short L-Key 15503,0
EKLIND,23849,15504,2MM Short 15504,0
EKLIND,23850,15505,2.5MM Short 15505,0
EKLIND,23851,15506,3MM Short 15506,0
EKLIND,23852,15507,3.5MM Short L-Key 15507,0
EKLIND,23853,15508,4MM Short L-Key 15508,0
EKLIND,23854,15509,4.5MM Short L-Key 15509,0
EKLIND,23855,15510,5MM Short L-Key 15510,0
EKLIND,23856,15511,5.5MM Short L-Key 15511,0
EKLIND,23857,15512,6MM Short 15512,0
EKLIND,23858,15514,7MM Short 15514,0
EKLIND,23859,15516,8MM Short 15516,0
EKLIND,23860,15518,9MM Short 15518,0
EKLIND,23861,15520,10MM Short 15520,0
EKLIND,23862,15522,11MM Short 15522,0
EKLIND,23863,15524,12MM Short 15524,0
EKLIND,23864,15528,14MM Short 15528,0
EKLIND,23865,15534,17.0MM Short Series 15534,0
EKLIND,23866,15538,19.0mm Short Series 15538,0
EKLIND,23867,15544,22.0mm Short Series 15544,0
EKLIND,23868,15548,24.0mm Short Series 15548,0
EKLIND,23869,15551,27.0mm Short Series 15551,0
EKLIND,23874,15556,32.0mm Short Series 15556,0
EKLIND,23875,15560,36.0mm Short Series 15560,0
EKLIND,23880,15600,.7MM Long 15600,0
EKLIND,23881,15601,.9MM Long 15601,0
EKLIND,23882,15602,1.3MM Long 15602,0
